,time,open,high,low,close,amount,end_time,volume,count,buy_amount,buy_volume,null
1502,1614816000000.0,50373.75,51168.75,49870.98,50907.57,16573.215,1614819599999.0,835163592.33441,178493.0,8000.902,403552292.72593,0.0
1503,1614819600000.0,50907.56,51671.84,50735.55,51472.6,13129.81,1614823199999.0,674413718.33176,144484.0,6817.547,350284946.84186,0.0
1504,1614823200000.0,51476.54,51800.0,50810.0,50817.43,10366.419,1614826799999.0,532225660.36293,122496.0,4698.592,241418235.94602,0.0
1505,1614826800000.0,50817.43,51048.71,49420.0,49611.69,22411.788,1614830399999.0,1123472881.36387,239511.0,10251.955,513993278.05036,0.0
1506,1614830400000.0,49609.62,49830.0,49070.0,49122.64,19559.873,1614833999999.0,967805909.84353,203836.0,9107.533,450858954.54693,0.0
1507,1614834000000.0,49123.01,49731.02,49086.08,49671.85,12521.617,1614837599999.0,618543660.05881,135977.0,6843.562,338174503.79113,0.0
1508,1614837600000.0,49671.85,49887.93,49255.0,49426.01,11597.592,1614841199999.0,574680384.55022,133987.0,5360.583,265691002.68008,0.0
1509,1614841200000.0,49426.01,49845.0,49350.0,49708.93,8249.862,1614844799999.0,409422698.57939,98896.0,4162.826,206612106.13285,0.0
1510,1614844800000.0,49706.38,50765.66,49704.52,50241.94,22447.724,1614848399999.0,1130391453.04486,212683.0,11825.747,595456185.09225,0.0
1511,1614848400000.0,50241.93,50249.0,48550.0,49081.48,30566.109,1614851999999.0,1499929594.17181,306283.0,14155.41,694333515.96606,0.0
1512,1614852000000.0,49081.47,49555.0,48741.37,49228.39,14625.2,1614855599999.0,719101132.0691,164481.0,7161.524,352218342.68477,0.0
1513,1614855600000.0,49228.4,49534.39,48910.0,49350.45,10926.417,1614859199999.0,538332403.84413,126938.0,5408.136,266502061.30172,0.0
1514,1614859200000.0,49350.45,49780.0,49128.76,49383.88,13056.875,1614862799999.0,645506220.95105,143370.0,6625.201,327640242.47428,0.0
1515,1614862800000.0,49383.87,49729.82,48744.85,49640.0,16264.782,1614866399999.0,801639603.13465,180135.0,7894.327,389257920.44612,0.0
1516,1614866400000.0,49639.99,50636.77,49214.14,49431.48,24298.912,1614869999999.0,1210454807.44164,242735.0,12294.593,612699191.72102,0.0
1517,1614870000000.0,49432.43,49850.0,48835.39,49438.63,22559.456,1614873599999.0,1112891138.64074,226695.0,11244.862,554904988.51656,0.0
1518,1614873600000.0,49438.64,50070.83,49320.67,49723.33,14177.061,1614877199999.0,704911350.39947,153929.0,7195.017,357832445.37465,0.0
1519,1614877200000.0,49723.33,49971.08,48332.43,48541.69,27895.036,1614880799999.0,1371869962.04189,291574.0,12356.557,608207443.76882,0.0
1520,1614880800000.0,48541.69,48660.0,47600.0,47623.82,23971.38,1614884399999.0,1154733479.34442,266292.0,11122.728,536132444.29306,0.0
1521,1614884400000.0,47617.22,48408.38,47607.07,48019.76,15209.724,1614887999999.0,731972079.37094,168679.0,7631.784,367292728.30568,0.0
1522,1614888000000.0,48019.76,48293.74,47500.0,48237.37,15324.626,1614891599999.0,734097112.98324,178385.0,7373.764,353349222.95308,0.0
1523,1614891600000.0,48237.37,48456.71,47820.0,47987.27,7494.92,1614895199999.0,360966588.3457,96593.0,3649.065,175771803.33347,0.0
1524,1614895200000.0,47987.29,48385.0,47893.5,48279.22,6207.294,1614898799999.0,299026536.43456,82569.0,3074.594,148107705.2972,0.0
1525,1614898800000.0,48278.78,48742.33,48077.48,48385.77,7993.265,1614902399999.0,387275153.33174,100280.0,4252.235,206071599.8007,0.0
1526,1614902400000.0,48385.77,48404.52,46510.38,46850.0,30662.117,1614905999999.0,1446062658.83532,314116.0,13913.2,656218515.88803,0.0
1527,1614906000000.0,46849.99,47000.0,46320.0,46743.85,17408.148,1614909599999.0,812166853.00784,180760.0,8680.375,405154025.72586,0.0
1528,1614909600000.0,46743.85,47204.0,46405.0,47124.79,13919.667,1614913199999.0,651467433.7002,144666.0,7258.763,339834309.11064,0.0
1529,1614913200000.0,47129.36,47365.9,46828.06,47300.23,9327.548,1614916799999.0,439337937.53315,100799.0,4869.578,229403073.69173,0.0
1530,1614916800000.0,47300.22,47340.72,46636.0,46700.98,8955.44,1614920399999.0,421524887.62081,95518.0,3940.42,185559109.96985,0.0
1531,1614920400000.0,46708.0,47293.0,46705.46,47180.0,9023.616,1614923999999.0,424405603.94483,100334.0,4479.933,210726832.15675,0.0
1532,1614924000000.0,47180.0,47450.0,46970.6,47400.0,8872.276,1614927599999.0,419291594.67609,99512.0,4838.785,228734774.75903,0.0
1533,1614927600000.0,47400.0,47557.92,47021.6,47394.41,9747.626,1614931199999.0,461188036.10137,105116.0,5018.77,237492340.54692,0.0
1534,1614931200000.0,47394.41,47512.99,46421.42,46671.66,17025.809,1614934799999.0,797860336.38321,187991.0,8124.634,380790954.08757,0.0
1535,1614934800000.0,46669.9,47189.99,46552.12,47083.03,9500.12,1614938399999.0,445727237.66253,115628.0,5110.542,239808456.27933,0.0
1536,1614938400000.0,47081.31,47246.65,46805.45,47110.23,9078.138,1614941999999.0,427552635.46068,101705.0,4424.633,208419807.09349,0.0
1537,1614942000000.0,47110.23,47545.28,47110.23,47492.7,9830.282,1614945599999.0,465686853.27229,117424.0,5271.346,249731444.86569,0.0
1538,1614945600000.0,47492.7,47899.99,47011.0,47673.87,21088.314,1614949199999.0,1001758190.32953,213892.0,10445.913,496253067.10818,0.0
1539,1614949200000.0,47673.86,48300.0,47312.51,48069.92,23318.366,1614952799999.0,1116972411.43647,246174.0,11787.317,564755131.23536,0.0
1540,1614952800000.0,48069.65,48750.0,47947.09,48139.64,23378.54,1614956399999.0,1129822404.14353,238950.0,11473.436,554569908.78265,0.0
1541,1614956400000.0,48139.64,48711.99,47850.0,47888.0,19218.966,1614959999999.0,927256804.78289,214766.0,9387.7,453087869.16976,0.0
1542,1614960000000.0,47888.11,47888.11,46909.55,47671.95,31352.927,1614963599999.0,1488394661.01963,300171.0,15242.671,723703274.31191,0.0
