1641422700.0,2.81980000,2.90000000,2.75360000,2.84040000,10614975.00000000,1641423599999,30032301.42900000,46287,5647581.00000000,16004792.16660000,0
1641423600.0,2.84040000,2.89110000,2.79320000,2.87720000,6018639.00000000,1641424499999,17082147.03880000,27075,3517848.00000000,9993044.37780000,0
1641424500.0,2.87720000,2.96650000,2.85120000,2.93760000,11116143.00000000,1641425399999,32457653.80980000,41399,6523532.00000000,19046328.82840000,0
1641425400.0,2.93690000,2.94940000,2.86710000,2.94290000,5851966.00000000,1641426299999,17011110.63270000,23912,2986565.00000000,8693555.07620000,0
1641426300.0,2.94290000,2.96610000,2.91060000,2.93070000,4979279.00000000,1641427199999,14643826.49690000,18729,2698157.00000000,7941176.25860000,0
1641427200.0,2.93380000,2.94550000,2.90000000,2.90990000,4586884.00000000,1641428099999,13390724.29120000,17277,2349617.00000000,6861426.83420000,0
1641428100.0,2.90930000,2.93000000,2.87640000,2.90320000,2713742.00000000,1641428999999,7868583.38910000,10619,1406357.00000000,4079260.06240000,0
1641429000.0,2.90330000,2.94660000,2.89500000,2.91290000,2160374.00000000,1641429899999,6315420.78000000,8487,1265449.00000000,3699779.27370000,0
1641429900.0,2.91230000,2.92880000,2.88410000,2.92460000,1628948.00000000,1641430799999,4738291.64740000,6755,780593.00000000,2271610.62930000,0
1641430800.0,2.92330000,2.94000000,2.87010000,2.89120000,2373594.00000000,1641431699999,6885490.57630000,9041,1214925.00000000,3530566.57310000,0
1641431700.0,2.89140000,2.91510000,2.87420000,2.88350000,1251430.00000000,1641432599999,3623862.74610000,5717,604464.00000000,1750669.08620000,0
1641432600.0,2.88310000,2.88730000,2.82520000,2.83710000,2593990.00000000,1641433499999,7385575.75930000,10723,1133482.00000000,3226575.96970000,0
1641433500.0,2.83750000,2.83820000,2.75390000,2.77780000,5799010.00000000,1641434399999,16161059.20060000,27044,2433178.00000000,6784546.25010000,0
1641434400.0,2.77750000,2.81600000,2.76380000,2.76490000,3596832.00000000,1641435299999,10032405.52070000,10870,1794395.00000000,5005745.18550000,0
1641435300.0,2.76490000,2.78370000,2.75000000,2.75400000,2311822.00000000,1641436199999,6388501.07370000,8156,1025861.00000000,2837308.38060000,0
1641436200.0,2.75300000,2.78290000,2.74560000,2.77890000,2430908.00000000,1641437099999,6714432.93580000,8394,987995.00000000,2732750.43370000,0
1641437100.0,2.77820000,2.79400000,2.73270000,2.74540000,1794679.00000000,1641437999999,4965429.01820000,7736,877714.00000000,2431233.18350000,0
1641438000.0,2.74520000,2.76300000,2.68420000,2.71760000,3964345.00000000,1641438899999,10769000.53310000,14346,1674725.00000000,4552710.49090000,0
1641438900.0,2.71780000,2.72770000,2.69390000,2.70800000,1622181.00000000,1641439799999,4397035.78390000,7106,800071.00000000,2169200.54170000,0
1641439800.0,2.70810000,2.72940000,2.69400000,2.69970000,2460817.00000000,1641440699999,6667949.87590000,9282,1320664.00000000,3579780.89850000,0
1641440700.0,2.70000000,2.71340000,2.65500000,2.66050000,3429191.00000000,1641441599999,9163897.91600000,12803,1500647.00000000,4012293.05100000,0
1641441600.0,2.66150000,2.71270000,2.63980000,2.70690000,4517348.00000000,1641442499999,12067497.81730000,14060,2217257.00000000,5932416.92130000,0
1641442500.0,2.70680000,2.75250000,2.69360000,2.69360000,4116792.00000000,1641443399999,11224418.96480000,13550,2045462.00000000,5577955.71030000,0
1641443400.0,2.69360000,2.72170000,2.66270000,2.69580000,3158928.00000000,1641444299999,8490581.21270000,10856,1489789.00000000,4007848.01210000,0
1641444300.0,2.69540000,2.74890000,2.67440000,2.72890000,2772104.00000000,1641445199999,7538735.83550000,9574,1419570.00000000,3862466.37340000,0
1641445200.0,2.72940000,2.78540000,2.70980000,2.75960000,3265970.00000000,1641446099999,8992758.07370000,11910,1805139.00000000,4970626.76770000,0
1641446100.0,2.76040000,2.78060000,2.74590000,2.76920000,2486657.00000000,1641446999999,6874982.00320000,7207,1328219.00000000,3672759.97720000,0
1641447000.0,2.77010000,2.77300000,2.71920000,2.72540000,2646065.00000000,1641447899999,7261227.16220000,9184,1030219.00000000,2828559.40610000,0
1641447900.0,2.72520000,2.77540000,2.72450000,2.76120000,1618518.00000000,1641448799999,4460064.48860000,6393,820601.00000000,2260108.02190000,0
1641448800.0,2.76120000,2.76260000,2.72370000,2.75650000,1223765.00000000,1641449699999,3353897.97150000,5937,543319.00000000,1488689.41770000,0
1641449700.0,2.75630000,2.80000000,2.74540000,2.77780000,2625580.00000000,1641450599999,7295375.29620000,9266,1541821.00000000,4283355.65450000,0
1641450600.0,2.77780000,2.79530000,2.76800000,2.78850000,1536127.00000000,1641451499999,4272346.66580000,6953,736659.00000000,2048958.68720000,0
1641451500.0,2.78820000,2.80460000,2.76080000,2.79150000,1565659.00000000,1641452399999,4361715.92360000,7193,847735.00000000,2362425.84770000,0
1641452400.0,2.79120000,2.79540000,2.76000000,2.78420000,2253531.00000000,1641453299999,6259470.13920000,6962,902395.00000000,2509183.27680000,0
1641453300.0,2.78320000,2.81700000,2.77890000,2.81530000,1881726.00000000,1641454199999,5267775.21180000,5776,975595.00000000,2731572.67260000,0
1641454200.0,2.81500000,2.83950000,2.80410000,2.80990000,2464697.00000000,1641455099999,6954911.33950000,10302,1327177.00000000,3745928.51240000,0
1641455100.0,2.80930000,2.83970000,2.79840000,2.83520000,1320175.00000000,1641455999999,3729504.89290000,6295,702008.00000000,1983831.58600000,0
1641456000.0,2.83600000,2.84900000,2.81170000,2.83520000,1796269.00000000,1641456899999,5085499.12680000,8510,804823.00000000,2279506.22160000,0
